K,call_parity,call_plb,call_best_price,call_ask,call_mid,call_bid,call_last_price,put_parity,put_plb,put_best_price,put_ask,put_mid,put_bid,put_last_price
5645,,0.0,69.6000061035156,71.5,70.5500040517578,69.6000061035156,50.7999992370605,281.419921875,264.7819692620824,336.300048828125,336.300048828125,329.950074242187,323.60009765625,366.489990234375
5650,,0.0,68.6000061035156,69.6999969482422,68.750001,67.8000030517578,68.6000061035156,286.419921875,269.76039539885005,334.64990234375,334.89990234375,332.699952171875,330.5,334.64990234375
5655,,0.0,68.0,68.0,67.000001,66.0,69.5999984741211,291.419921875,274.7388215356186,329.89990234375,343.199951171875,336.549927757812,329.89990234375,260.890014648438
5660,,0.0,64.1000061035156,65.8999938964844,65.000001,64.1000061035156,47.2099990844727,296.419921875,279.7172476723872,345.89990234375,345.89990234375,339.500001,333.10009765625,417.769989013672
5665,,0.0,62.5,64.3000030517578,63.4000025258789,62.5,61.9000015258789,301.419921875,284.69567380915487,350.0,350.0,343.000001,336.0,360.480010986328
5670,,0.0,60.8000030517578,62.5999908447266,61.6999979482422,60.8000030517578,60.7999992370605,306.419921875,289.67409994592344,352.699951171875,352.699951171875,346.000001,339.300048828125,441.779998779297
5675,,0.0,59.0999908447266,61.0,60.0499964223633,59.0999908447266,45.5999984741211,311.419921875,294.6525260826911,351.199951171875,351.199951171875,348.650025414062,346.10009765625,409.910003662109
5680,,0.0,59.2999877929688,59.2999877929688,58.3999948964844,57.5,60.0400009155273,316.419921875,299.6309522194597,359.7998046875,359.7998046875,352.5498056875,345.2998046875,462.649993896484
5685,,0.0,55.9000091552734,57.6999969482422,56.8000040517578,55.9000091552734,41.5,321.419921875,304.60937835622826,358.699951171875,358.699951171875,355.999878929687,353.2998046875,460.200012207031
5690,,0.0,54.4000015258789,56.0999908447266,55.1999903188477,54.2999877929688,54.4000015258789,326.419921875,309.58780449299593,356.699951171875,361.300048828125,359.000001,356.699951171875,326.079986572266
5695,,0.0,52.6999969482422,54.3999938964844,53.5499964223633,52.6999969482422,33.7000007629395,331.419921875,314.5662306297645,369.39990234375,369.39990234375,362.39990334375,355.39990234375,411.559997558594
5700,,0.0,52.8999938964844,52.8999938964844,52.0499964223633,51.1999969482422,53.0,336.419921875,319.5446567665331,368.199951171875,368.199951171875,365.400025414062,362.60009765625,368.440002441406
5705,,0.0,51.5,51.5,50.5999994741211,49.6999969482422,53.6199989318848,341.419921875,324.52308290330075,376.89990234375,376.89990234375,369.849976585937,362.800048828125,467.239990234375
5710,,0.0,48.1999969482422,49.9000091552734,49.0500040517578,48.1999969482422,47.25,346.419921875,329.5015090400693,375.10009765625,375.10009765625,372.35009865625,369.60009765625,422.089996337891
5715,,0.0,46.7999877929688,48.5,47.6499948964844,46.7999877929688,44.1500015258789,351.419921875,334.4799351768379,378.600006103516,380.800048828125,377.550049828125,374.300048828125,378.600006103516
5720,,0.0,47.0999908447266,47.0999908447266,46.2499933706055,45.3999938964844,47.2000007629395,356.419921875,339.45836131360556,386.89990234375,386.89990234375,379.89990334375,372.89990234375,493.299987792969
5725,,0.0,45.6000061035156,45.6000061035156,44.8000040517578,44.0,46.2999992370605,361.419921875,344.43678745037414,385.7998046875,385.7998046875,382.449830101562,379.099853515625,407.0
5730,,0.0,44.2999992370605,44.3000030517578,43.4500055776367,42.6000061035156,44.2999992370605,366.419921875,349.4152135871427,390.2998046875,390.2998046875,387.499878929687,384.699951171875,509.220001220703
5735,,0.0,42.6300010681152,43.0,42.1499948964844,41.2999877929688,42.6300010681152,371.419921875,354.3936397239104,393.0,394.599853515625,391.199952171875,387.800048828125,393.0
5740,,0.0,40.0,41.6999969482422,40.8499994741211,40.0,33.2400016784668,376.419921875,359.37206586067896,402.0,402.0,394.89990334375,387.7998046875,507.899993896484
5745,,0.0,40.4000091552734,40.4000091552734,39.5999994741211,38.7999877929688,40.4799995422363,381.419921875,364.3504919974466,400.399993896484,402.800048828125,399.400025414062,396.0,400.399993896484
5750,,0.0,37.8499984741211,38.8999938964844,38.1499948964844,37.3999938964844,37.8499984741211,386.419921875,369.3289181342152,402.5,404.300048828125,401.849976585937,399.39990234375,402.5
5755,,0.0,36.3199996948242,37.6999969482422,36.9499979482422,36.1999969482422,36.3199996948242,391.419921875,374.3073442709838,413.199951171875,413.199951171875,405.949952171875,398.699951171875,501.700012207031
5760,,0.0,35.0999908447266,36.5,35.7999964223633,35.0999908447266,33.0,396.419921875,379.28577040775144,411.800048828125,411.800048828125,409.349976585937,406.89990234375,412.160003662109
5765,,0.0,33.9000091552734,35.5,34.7000055776367,33.9000091552734,32.2299995422363,401.419921875,384.26419654452,406.39990234375,420.7998046875,413.599854515625,406.39990234375,405.200012207031
5770,,0.0,33.6699981689453,34.3000030517578,33.5500040517578,32.8000030517578,33.6699981689453,406.419921875,389.2426226812886,419.440002441406,419.5,416.750001,414.0,419.440002441406
5775,,0.0,31.6999969482422,33.1000061035156,32.4000025258789,31.6999969482422,30.7800006866455,411.419921875,394.22104881805626,423.39990234375,423.39990234375,420.64990334375,417.89990234375,775.369995117188
5780,,0.0,30.5999908447266,32.0,31.2999964223633,30.5999908447266,29.8400001525879,416.419921875,399.1994749548248,427.300048828125,427.300048828125,424.500001,421.699951171875,550.5
5785,,0.0,29.5999908447266,31.0999908447266,30.3499918447266,29.5999908447266,28.75,421.419921875,404.1779010915934,426.299987792969,435.699951171875,428.849976585937,422.0,426.299987792969
5790,,0.0,29.5200042724609,30.0,29.3499994741211,28.6999969482422,29.5200042724609,426.419921875,409.1563272283611,435.199951171875,435.199951171875,432.400025414062,429.60009765625,699.960021972656
5795,,0.0,28.8500003814697,29.1999969482422,28.4499979482422,27.6999969482422,28.8500003814697,431.419921875,414.13475336512965,443.599853515625,443.599853515625,436.799927757812,430.0,453.059997558594
5800,,0.0,27.6199951171875,28.0999908447266,27.3999948964844,26.6999969482422,27.6199951171875,436.419921875,419.11317950189823,443.199951171875,443.199951171875,440.400025414062,437.60009765625,565.52001953125
5805,,0.0,25.7999877929688,27.0999908447266,26.4499903188477,25.7999877929688,21.5900001525879,441.419921875,424.0916056386659,452.300048828125,452.300048828125,445.300049828125,438.300048828125,529.299987792969
5810,,0.0,26.1000061035156,26.1000061035156,25.500001,24.8999938964844,26.8999996185303,446.419921875,429.0700317754345,456.39990234375,456.39990234375,449.39990334375,442.39990234375,509.600006103516
5815,,0.0,24.0,25.3999938964844,24.6999979482422,24.0,18.25,451.419921875,434.04845791220214,460.5,460.5,453.349976585937,446.199951171875,544.400024414062
5820,,0.0,23.1999969482422,24.3999938964844,23.7999964223633,23.1999969482422,23.1000003814697,456.419921875,439.0268840489707,459.599853515625,459.599853515625,455.999878929687,452.39990234375,597.489990234375
5825,,0.0,23.5,23.5999908447266,22.8999948964844,22.1999969482422,23.5,461.419921875,444.0053101857393,458.0,463.699951171875,460.849976585937,458.0,411.670013427734
5830,,0.0,21.5,22.8000030517578,22.1500025258789,21.5,16.5100002288818,466.419921875,448.98373632250696,467.89990234375,467.89990234375,464.299927757812,460.699951171875,554.299987792969
5835,,0.0,21.4899997711182,22.0,21.3499994741211,20.6999969482422,21.4899997711182,471.419921875,453.96216245927553,476.39990234375,476.39990234375,469.64990334375,462.89990234375,731.330017089844
5840,,0.0,21.0,21.1999969482422,20.5499964223633,19.8999938964844,21.0,476.419921875,458.9405885960441,480.60009765625,480.60009765625,474.200074242187,467.800048828125,508.799987792969
5845,,0.0,19.3000030517578,20.5,19.9000025258789,19.3000030517578,14.039999961853,481.419921875,463.9190147328118,484.89990234375,484.89990234375,478.14990334375,471.39990234375,757.0
5850,,0.0,19.2999992370605,19.6999969482422,19.1500025258789,18.6000061035156,19.2999992370605,486.419921875,468.8974408695803,484.7998046875,484.7998046875,482.199830101562,479.599853515625,496.829986572266
5855,,0.0,17.8999938964844,19.0999908447266,18.4999933706055,17.8999938964844,7.84000015258789,491.419921875,473.8758670063489,480.699951171875,493.39990234375,487.049927757812,480.699951171875,411.5
5860,,0.0,18.1999969482422,18.3999938964844,17.7499933706055,17.0999908447266,18.1999969482422,496.419921875,478.8542931431166,484.300048828125,497.699951171875,491.000001,484.300048828125,400.700012207031
5865,,0.0,16.5,17.6999969482422,17.0999994741211,16.5,16.5,501.419921875,483.8327192798852,502.0,502.0,495.300049828125,488.60009765625,617.599975585938
5870,,0.0,16.6900005340576,17.1000061035156,16.500003861023,15.8999996185303,16.6900005340576,506.419921875,488.81114541665374,502.10009765625,502.10009765625,499.300049828125,496.5,630.760009765625
5875,,0.0,16.3999938964844,16.3999938964844,15.8499980436096,15.3000001907349,16.3999996185303,511.419921875,493.7895715534214,501.199951171875,506.5,503.849976585937,501.199951171875,498.730010986328
5880,,0.0,14.6999998092651,15.8000001907349,15.250001,14.6999998092651,11.8000001907349,516.419921875,498.76799769019,515.800048828125,515.800048828125,508.800049828125,501.800048828125,630.799987792969
5885,,0.0,14.1000003814697,15.1999998092651,14.6500010953674,14.1000003814697,10.8400001525879,521.419921875,503.74642382695765,506.199951171875,520.199951171875,513.199952171875,506.199951171875,178.240005493164
5890,,0.0,13.6000003814697,14.6999998092651,14.1500010953674,13.6000003814697,8.39999961853027,526.419921875,508.72484996372623,524.0,524.0,517.300049828125,510.60009765625,639.299987792969
5895,,0.0,13.1000003814697,14.1000003814697,13.6000013814697,13.1000003814697,7.94999980926514,531.419921875,513.7032761004948,528.400146484375,528.400146484375,521.750123070312,515.10009765625,964.570007324219
5900,,0.0,13.1499996185303,13.6000003814697,13.1000013814697,12.6000003814697,13.1499996185303,536.419921875,518.6817022372625,528.699951171875,528.699951171875,526.049927757812,523.39990234375,532.700012207031
5905,,0.0,12.8999996185303,13.1000003814697,12.6000013814697,12.1000003814697,12.8999996185303,541.419921875,523.660128374031,523.660128374031,537.400146484375,530.35009865625,523.300048828125,177.119995117188
5910,,0.0,12.25,12.6999998092651,12.1500010953674,11.6000003814697,12.25,546.419921875,528.6385545107996,528.6385545107996,542.599853515625,535.199830101562,527.7998046875,442.059997558594
5915,,0.0,11.1000003814697,12.1999998092651,11.6500010953674,11.1000003814697,8.57999992370605,551.419921875,533.6169806475673,533.6169806475673,546.400146484375,539.60009865625,532.800048828125,443.350006103516
5920,,0.0,11.25,11.6999998092651,11.2000008092651,10.6999998092651,11.25,556.419921875,538.5954067843359,538.5954067843359,551.599853515625,543.750001,535.900146484375,476.029998779297
5925,,0.0,10.3299999237061,11.3000001907349,10.8000011907349,10.3000001907349,10.3299999237061,561.419921875,543.5738329211044,551.300048828125,551.300048828125,548.150025414062,545.0,741.390014648438
5930,,0.0,9.89999961853027,10.8999996185303,10.3500009046326,9.80000019073486,9.89999961853027,566.419921875,548.5522590578721,560.7998046875,560.7998046875,552.89990334375,545.0,704.419982910156
5935,,0.0,9.5,10.5,10.000001,9.5,6.51999998092651,571.419921875,553.5306851946407,565.5,565.5,557.64990334375,549.7998046875,568.690002441406
5940,,0.0,10.1000003814697,10.1000003814697,9.60000138146973,9.10000038146973,13.9700002670288,576.419921875,558.5091113314093,570.10009765625,570.10009765625,562.250001,554.39990234375,849.940002441406
5945,,0.0,8.69999980926514,9.80000019073486,9.250001,8.69999980926514,4.38000011444092,581.419921875,563.4875374681769,574.699951171875,574.699951171875,566.849976585937,559.0,849.530029296875
5950,,0.0,9.0600004196167,9.39999961853027,8.90000061853027,8.39999961853027,9.0600004196167,586.419921875,568.4659636049455,574.300048828125,574.300048828125,571.150025414062,568.0,582.539978027344
5955,,0.0,9.0,9.0,8.500001,8.0,9.90999984741211,591.419921875,573.4443897417132,573.4443897417132,583.89990234375,576.000001,568.10009765625,338.350006103516
5960,,0.0,8.69999980926514,8.69999980926514,8.20000080926514,7.69999980926514,8.72999954223633,596.419921875,578.4228158784817,578.4228158784817,588.39990234375,580.549927757812,572.699951171875,515.760009765625
5965,,0.0,7.40000057220459,8.39999961853027,7.90000109536743,7.40000057220459,6.55000019073486,601.419921875,583.4012420152503,593.099853515625,593.099853515625,585.250001,577.400146484375,928.47998046875
5970,,0.0,7.1399998664856,8.10000038146973,7.60000090463257,7.09999942779541,7.1399998664856,606.419921875,588.379668152018,588.379668152018,598.0,590.64990334375,583.2998046875,525.159973144531
5975,,0.0,7.21000003814697,7.80000019073486,7.30000119073486,6.80000019073486,7.21000003814697,611.419921875,593.3580942887866,597.699951171875,597.699951171875,593.89990334375,590.099853515625,878.960021972656
5980,,0.0,6.59999942779541,7.5,7.05000071389771,6.59999942779541,6.0,616.419921875,598.3365204255551,598.3365204255551,607.099853515625,599.250001,591.400146484375,284.399993896484
5985,,0.0,6.30000019073486,7.19999980926514,6.750001,6.30000019073486,4.65000009536743,621.419921875,603.3149465623228,603.3149465623228,612.0,604.050049828125,596.10009765625,264.5
5990,,0.0,6.65999984741211,7.0,6.500001,6.0,6.65999984741211,626.419921875,608.2933726990914,608.2933726990914,617.5,609.800049828125,602.10009765625,394.0
5995,,0.0,6.5,6.69999980926514,6.250001,5.80000019073486,6.5,631.419921875,613.27179883586,621.60009765625,621.60009765625,613.35009865625,605.10009765625,769.760009765625
6000,,0.0,6.34999990463257,6.5,6.05000119073486,5.60000038146973,6.34999990463257,636.419921875,618.2502249726276,621.300048828125,621.300048828125,618.10009865625,614.900146484375,628.919982910156
6005,,0.0,5.30000019073486,6.19999980926514,5.750001,5.30000019073486,2.84999990463257,641.419921875,623.2286511093962,623.2286511093962,630.800048828125,622.700074242187,614.60009765625,564.5
6010,,0.0,6.0,6.0,5.55000119073486,5.10000038146973,6.19999980926514,646.419921875,628.2070772461648,628.2070772461648,636.60009765625,628.950074242187,621.300048828125,599.700012207031
6015,,0.0,5.69999980926514,5.80000019073486,5.35000090463257,4.89999961853027,5.69999980926514,651.419921875,633.1855033829324,640.300048828125,640.300048828125,632.200074242187,624.10009765625,641.200012207031
6020,,0.0,4.69999980926514,5.59999942779541,5.15000061853027,4.69999980926514,3.86999988555908,656.419921875,638.163929519701,645.0,645.0,637.150025414062,629.300048828125,650.539978027344
6025,,0.0,5.40000057220459,5.40000057220459,5.00000147683716,4.60000038146973,5.48999977111816,661.419921875,643.1423556564687,645.199951171875,645.199951171875,642.000001,638.800048828125,650.799987792969
6030,,0.0,4.40000057220459,5.19999980926514,4.80000119073486,4.40000057220459,3.40000009536743,666.419921875,648.1207817932373,654.7998046875,654.7998046875,647.14990334375,639.5,673.299987792969
6035,,0.0,5.0,5.0,4.60000090463257,4.19999980926514,6.19999980926514,671.419921875,653.0992079300058,659.599853515625,659.599853515625,651.750001,643.900146484375,784.299987792969
6040,,0.0,4.0,4.90000057220459,4.4500012861023,4.0,2.59999990463257,676.419921875,658.0776340667735,658.0776340667735,664.300048828125,656.500001,648.699951171875,356.100006103516
6045,,0.0,4.07999992370605,4.69999980926514,4.30000119073486,3.90000057220459,4.07999992370605,681.419921875,663.0560602035421,662.77001953125,669.400146484375,661.35009865625,653.300048828125,662.77001953125
6050,,0.0,4.5,4.5,4.15000061853027,3.79999923706055,4.5,686.419921875,668.0344863403107,669.199951171875,669.199951171875,665.349976585937,661.5,693.0
6055,,0.0,3.59999942779541,4.39999961853027,4.00000052316284,3.59999942779541,3.3199999332428,691.419921875,673.0129124770783,673.0129124770783,679.0,670.750001,662.5,280.0
6060,,0.0,3.39999961853027,4.19999980926514,3.80000071389771,3.39999961853027,1.5,696.419921875,677.9913386138469,685.0,685.0,676.699952171875,668.39990234375,954.27001953125
6065,,0.0,3.30000019073486,4.09999942779541,3.70000080926514,3.30000019073486,2.45000004768372,701.419921875,682.9697647506155,688.699951171875,688.699951171875,680.449952171875,672.199951171875,888.080017089844
6070,,0.0,3.19999980926514,4.0,3.60000090463257,3.19999980926514,1.76999998092651,706.419921875,687.9481908873831,694.099853515625,694.099853515625,685.549927757812,677.0,892.929992675781
6075,,0.0,3.10000038146973,3.79999923706055,3.45000080926514,3.10000038146973,3.09999990463257,711.419921875,692.9266170241517,692.9266170241517,693.39990234375,689.549927757812,685.699951171875,346.899993896484
6080,,0.0,2.94999980926514,3.69999980926514,3.32500080926514,2.94999980926514,2.79999995231628,716.419921875,697.9050431609203,697.9050431609203,704.5,696.099976585937,687.699951171875,470.640014648438
6085,,0.0,2.85000038146973,3.59999942779541,3.22500090463257,2.85000038146973,2.76999998092651,721.419921875,702.883469297688,702.883469297688,709.800048828125,700.750001,691.699951171875,346.380004882812
6090,,0.0,2.75,3.5,3.125001,2.75,2.20000004768372,726.419921875,707.8618954344565,707.8618954344565,713.60009765625,705.550049828125,697.5,453.070007324219
6095,,0.0,3.10000038146973,3.39999961853027,3.02500109536743,2.65000057220459,3.10000038146973,731.419921875,712.8403215712242,719.10009765625,719.10009765625,710.750123070312,702.400146484375,842.900024414062
6100,,0.0,2.83999991416931,3.29999923706055,2.92500071389771,2.55000019073486,2.83999991416931,736.419921875,717.8187477079928,717.800048828125,717.800048828125,714.60009865625,711.400146484375,819.489990234375
6105,,0.0,2.5,3.19999980926514,2.85000090463257,2.5,2.3199999332428,741.419921875,722.7971738447613,729.300048828125,729.300048828125,720.250001,711.199951171875,824.099975585938
6110,,0.0,2.35000038146973,3.09999942779541,2.72500090463257,2.35000038146973,2.15000009536743,746.419921875,727.775599981529,733.699951171875,733.699951171875,725.64990334375,717.599853515625,837.099975585938
6115,,0.0,2.40000009536743,2.94999980926514,2.625001,2.30000019073486,2.40000009536743,751.419921875,732.7540261182976,738.0,738.0,729.900025414062,721.800048828125,841.700012207031
6120,,0.0,2.84999942779541,2.84999942779541,2.52500061853027,2.19999980926514,2.94000005722046,756.419921875,737.7324522550662,742.199951171875,742.199951171875,733.949952171875,725.699951171875,846.599975585938
6125,,0.0,2.10000038146973,2.75,2.42500119073486,2.10000038146973,2.0,761.419921875,742.7108783918338,747.699951171875,747.699951171875,739.14990334375,730.599853515625,849.599975585938
6130,,0.0,2.04999923706055,2.69999980926514,2.37500052316284,2.04999923706055,1.21000003814697,766.419921875,747.6893045286024,752.599853515625,752.599853515625,744.049927757812,735.5,865.599975585938
6135,,0.0,1.94999980926514,2.59999942779541,2.27500061853027,1.94999980926514,1.45000004768372,771.419921875,752.667730665371,756.89990234375,756.89990234375,748.64990334375,740.39990234375,779.299987792969
6140,,0.0,2.35999989509583,2.54999923706055,2.22500042779541,1.89999961853027,2.35999989509583,776.419921875,757.6461568021386,762.39990234375,762.39990234375,753.849854515625,745.2998046875,780.5
6145,,0.0,1.85000038146973,2.44999980926514,2.15000109536743,1.85000038146973,1.72000002861023,781.419921875,762.6245829389072,768.0,768.0,759.650025414062,751.300048828125,769.799987792969
6150,,0.0,2.26999998092651,2.40000057220459,2.0750012861023,1.75,2.26999998092651,786.419921875,767.6030090756758,767.5,767.5,764.050049828125,760.60009765625,1107.72998046875
6155,,0.0,1.69999980926514,2.29999923706055,2.00000052316284,1.69999980926514,0.689999997615814,791.419921875,772.5814352124435,777.800048828125,777.800048828125,769.449952171875,761.099853515625,1013.09997558594
6160,,0.0,2.25,2.25,1.95000080926514,1.64999961853027,2.70000004768372,796.419921875,777.559861349212,777.559861349212,782.199951171875,774.500001,766.800048828125,368.5
6165,,0.0,2.02999997138977,2.19999980926514,1.875001,1.55000019073486,2.02999997138977,801.419921875,782.5382874859797,782.5382874859797,787.60009765625,779.900025414062,772.199951171875,395.079986572266
6170,,0.0,1.5,2.14999961853027,1.82500080926514,1.5,1.12999999523163,806.419921875,787.5167136227483,791.39990234375,791.39990234375,783.099854515625,774.7998046875,1054.0
6175,,0.0,2.10000038146973,2.10000038146973,1.80000119073486,1.5,2.80999994277954,811.419921875,792.4951397595169,791.400146484375,791.400146484375,787.800049828125,784.199951171875,1059.19995117188
6180,,0.0,1.39999997615814,2.04999923706055,1.72500042779541,1.39999961853027,1.39999997615814,816.419921875,797.4735658962845,801.900146484375,801.900146484375,793.800049828125,785.699951171875,1052.69995117188
6185,,0.0,1.45000004768372,2.0,1.6750007138977,1.34999942779541,1.45000004768372,821.419921875,802.4519920330531,806.800048828125,806.800048828125,798.700074242187,790.60009765625,808.799987792969
6190,,0.0,1.35000002384186,1.94999980926514,1.62500052316284,1.29999923706055,1.35000002384186,826.419921875,807.4304181698217,807.4304181698217,811.099853515625,802.799927757812,794.5,752.099975585938
6195,,0.0,1.25,1.89999961853027,1.57500080926514,1.25,0.349999994039536,831.419921875,812.4088443065893,812.4088443065893,816.0,808.549927757812,801.099853515625,533.369995117188
6200,,0.0,1.62000000476837,1.85000038146973,1.55000119073486,1.25,1.62000000476837,836.419921875,817.3872704433579,816.699951171875,816.699951171875,813.300049828125,809.900146484375,841.099975585938
6210,,0.0,1.10000038146973,1.75,1.42500119073486,1.10000038146973,0.449999988079071,846.419921875,827.3441227168942,827.3441227168942,831.2998046875,822.749878929687,814.199951171875,267.700012207031
6220,,0.0,1.51999998092651,1.64999961853027,1.35000090463257,1.05000019073486,1.51999998092651,856.419921875,837.3009749904313,837.3009749904313,841.199951171875,832.64990334375,824.099853515625,324.100006103516
6225,,0.0,1.04999923706055,1.64999961853027,1.35000042779541,1.04999923706055,1.0,861.419921875,842.279401127199,842.279401127199,846.800048828125,838.449952171875,830.099853515625,487.989990234375
6230,,0.0,1.07000005245209,1.59999942779541,1.27500070793724,0.949999988079071,1.07000005245209,866.419921875,847.2578272639676,847.2578272639676,851.199951171875,843.099976585937,835.0,584.719970703125
6240,,0.0,1.07000005245209,1.5,1.20000098807907,0.899999976158142,1.07000005245209,876.419921875,857.2146795375038,857.2146795375038,862.10009765625,853.050049828125,844.0,594.320007324219
6250,,0.0,1.10000002384186,1.44999980926514,1.17500089271164,0.899999976158142,1.10000002384186,886.419921875,867.17153181104,871.5,871.5,863.14990334375,854.7998046875,1202.32995605469
6260,,0.0,1.07000005245209,1.39999961853027,1.1000008152256,0.800000011920929,1.07000005245209,896.419921875,877.1283840845772,881.400146484375,881.400146484375,873.050049828125,864.699951171875,1090.7900390625
6270,,0.0,0.949999988079071,1.35000038146973,1.05000119073486,0.75,0.949999988079071,906.419921875,887.0852363581134,887.0852363581134,891.300048828125,882.949952171875,874.599853515625,685.599975585938
6275,,0.0,1.0,1.35000038146973,1.05000119073486,0.75,1.0,911.419921875,892.063662494882,892.063662494882,895.599853515625,887.049927757812,878.5,484.700012207031
6280,,0.0,0.699999988079071,1.29999923706055,1.00000061256981,0.699999988079071,0.680000007152557,916.419921875,897.0420886316497,901.699951171875,901.699951171875,892.650025414062,883.60009765625,1236.23999023438
6290,,0.0,1.1599999666214,1.25,0.950000988079071,0.649999976158142,1.1599999666214,926.419921875,906.9989409051868,906.9989409051868,910.5,901.89990334375,893.2998046875,691.710021972656
6300,,0.0,1.0,1.0,0.825000988079071,0.649999976158142,1.20000004768372,936.419921875,916.9557931787232,921.10009765625,921.10009765625,912.700074242187,904.300048828125,1260.69995117188
6310,,0.0,1.14999961853027,1.14999961853027,0.875000821186066,0.600000023841858,1.29999995231628,946.419921875,926.9126454522592,926.9126454522592,929.7998046875,921.499878929687,913.199951171875,216.929992675781
6320,,0.0,1.10000038146973,1.10000038146973,0.825001196695328,0.550000011920929,2.72000002861023,956.419921875,936.8694977257956,936.8694977257956,940.900146484375,932.849976585937,924.7998046875,657.989990234375
6325,,0.0,1.10000038146973,1.10000038146973,0.825001196695328,0.550000011920929,1.17999994754791,961.419921875,941.847923862564,941.847923862564,945.300048828125,937.200074242187,929.10009765625,726.0
6330,,0.0,0.5,1.10000038146973,0.800001190734863,0.5,0.379999995231628,966.419921875,946.8263499993328,946.8263499993328,950.300048828125,942.200074242187,934.10009765625,393.739990234375
6340,,0.0,1.05000019073486,1.05000019073486,0.775001095367432,0.5,1.76999998092651,976.419921875,956.783202272869,956.783202272869,960.800048828125,953.050049828125,945.300048828125,282.700012207031
6350,,0.0,0.5,1.0,0.750001,0.5,0.449999988079071,986.419921875,966.7400545464052,969.5,969.5,961.199952171875,952.89990234375,1226.80004882812
6360,,0.0,0.699999988079071,1.0,0.725000994039536,0.449999988079071,0.699999988079071,996.419921875,976.6969068199425,976.6969068199425,980.10009765625,972.000001,963.89990234375,420.700012207031
6370,,0.0,0.949999988079071,0.949999988079071,0.675000982118607,0.399999976158142,1.04999995231628,1006.419921875,986.6537590934786,991.0,991.0,981.950074242187,972.900146484375,1351.5
6375,,0.0,0.639999985694885,0.949999988079071,0.675000982118607,0.399999976158142,0.639999985694885,1011.419921875,991.6321852302464,991.6321852302464,995.0,986.89990334375,978.7998046875,505.160003662109
6380,,0.0,0.469999998807907,0.949999988079071,0.675000982118607,0.399999976158142,0.469999998807907,1016.419921875,996.6106113670148,996.6106113670148,1000.0,992.300049828125,984.60009765625,456.540008544922
6390,,0.0,0.899999976158142,0.899999976158142,0.625000970197678,0.349999964237213,2.34999990463257,1026.419921875,1006.5674636405512,1006.5674636405512,1010.5,1002.09997658594,993.699951171875,279.600006103516
6400,,0.0,0.550000011920929,0.850000023841858,0.600000994039536,0.349999964237213,0.550000011920929,1036.419921875,1016.5243159140882,1016.5243159140882,1021.0,1012.59997658594,1004.19995117188,796.239990234375
6410,,0.0,0.699999988079071,0.850000023841858,0.575001017881393,0.300000011920929,0.699999988079071,1046.419921875,1026.4811681876245,1021.94995217187,1030.30004882812,1021.94995217187,1013.59985351562,
6420,,0.0,0.649999976158142,0.850000023841858,0.575001017881393,0.300000011920929,0.649999976158142,1056.419921875,1036.4380204611607,1040.30004882812,1040.30004882812,1031.90002541406,1023.5,1170.81005859375
6425,,0.0,0.800000011920929,0.800000011920929,0.550001011920929,0.300000011920929,0.899999976158142,1061.419921875,1041.4164465979293,1041.4164465979293,1045.19995117188,1037.15002541406,1029.10009765625,823.210021972656
6430,,0.0,0.449999988079071,0.800000011920929,0.550001011920929,0.300000011920929,0.449999988079071,1066.419921875,1046.394872734698,1046.394872734698,1049.80004882812,1040.750001,1031.69995117188,772.679992675781
6440,,0.0,0.800000011920929,0.800000011920929,0.525001005960465,0.25,0.800000011920929,1076.419921875,1056.351725008234,1051.79992775781,1060.19995117188,1051.79992775781,1043.39990234375,
6450,,0.0,0.430000007152557,0.75,0.500001,0.25,0.430000007152557,1086.419921875,1066.3085772817703,1066.3085772817703,1070.0,1061.20007424219,1052.40014648438,523.919982910156
6460,,0.0,0.699999988079071,0.75,0.500001,0.25,0.699999988079071,1096.419921875,1076.2654295553066,1076.2654295553066,1080.0,1071.65002541406,1063.30004882812,793.320007324219
6470,,0.0,0.75,0.75,0.475000994039535,0.199999988079071,4.59999990463257,1106.419921875,1086.2222818288435,1081.59997658594,1090.0,1081.59997658594,1073.19995117188,
6475,,0.0,0.75,0.75,0.500001,0.25,1.04999995231628,1111.419921875,1091.2007079656114,1086.59997658594,1095.0,1086.59997658594,1078.19995117188,
6480,,0.0,0.400000005960464,0.699999988079071,0.450000988079071,0.199999988079071,0.400000005960464,1116.419921875,1096.17913410238,1096.17913410238,1098.69995117188,1090.34997658594,1082.0,798.700012207031
6490,,0.0,0.449999988079071,0.699999988079071,0.450000988079071,0.199999988079071,0.449999988079071,1126.419921875,1106.1359863759162,1106.1359863759162,1109.90014648438,1101.500001,1093.09985351562,810.469970703125
6500,,0.0,0.600000023841858,0.699999988079071,0.450000988079071,0.199999988079071,0.600000023841858,1136.419921875,1116.0928386494534,1119.09985351562,1119.09985351562,1110.49987892969,1101.89990234375,1192.30004882812
6510,,0.0,0.200000002980232,0.699999988079071,0.425000982118607,0.149999976158142,0.200000002980232,1146.419921875,1126.0496909229896,1126.0496909229896,1129.19995117188,1121.09997658594,1113.0,817.190002441406
6520,,0.0,0.649999976158142,0.649999976158142,0.400000976158142,0.149999976158142,1.20000004768372,1156.419921875,1136.006543196526,1136.006543196526,1139.60009765625,1130.80004982813,1122.0,830.549987792969
